dataset,source_file,test_id,event_no,lambda_proxy,eta_proxy,n_s_proxy,R_V_proxy,R_delta_total_predicted,measured_displacement_severity,observed_class,predicted_class,correct,robust_marginal,status,notes,sensitivity_label,map_margin,log_lambda,log_RV,log_Rdelta_pred,failure_mode,release_by_map,false_safe
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF9,160,1.7329174830334544,2.003003003003003,0.1567418951525485,1.09,3.273273273273273,42.6,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.08617769624105241,0.5498063945008466,0.08617769624105241,1.1857904852427454,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF9,161,1.7329174830334544,2.003003003003003,0.1898122982345236,1.11,3.333333333333333,49.7,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.10436001532424286,0.5498063945008466,0.10436001532424286,1.203972804325936,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF9,162,1.7329174830334544,2.003003003003003,0.2061247130635705,1.12,3.3633633633633635,57.6,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.11332868530700327,0.5498063945008466,0.11332868530700327,1.2129414743086964,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF9,163,1.7329174830334544,2.003003003003003,0.2222921267316416,1.13,3.393393393393393,66.6,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.12221763272424911,0.5498063945008466,0.12221763272424911,1.2218304217259424,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF9,164,1.7329174830334544,2.003003003003003,0.2699495797116355,1.16,3.483483483483483,78.0,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.14842000511827322,0.5498063945008466,0.14842000511827322,1.2480327941199665,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF9,165,1.7329174830334544,2.003003003003003,0.3316104698263451,1.2,3.603603603603603,91.2,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.1823215567939546,0.5498063945008466,0.1823215567939546,1.2819343457956478,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF9,166,1.7329174830334544,2.003003003003003,0.3912493229771162,1.24,3.7237237237237233,105.1,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.2151113796169455,0.5498063945008466,0.2151113796169455,1.3147241686186386,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF10,167,1.7329174830334544,2.003003003003003,-0.0182797725781742,0.99,2.972972972972973,30.8,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.01005033585350145,0.5498063945008466,-0.01005033585350145,1.0895624531481918,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF10,168,1.7329174830334544,2.003003003003003,0.2222921267316416,1.13,3.393393393393393,59.1,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.12221763272424911,0.5498063945008466,0.12221763272424911,1.2218304217259424,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF10,169,1.7329174830334544,2.003003003003003,0.3163901127075199,1.19,3.573573573573573,85.39999999999999,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.17395330712343798,0.5498063945008466,0.17395330712343798,1.2735660961251312,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF10,170,1.7329174830334544,2.003003003003003,0.4347292117027785,1.27,3.813813813813814,113.0,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.23901690047049992,0.5498063945008466,0.23901690047049992,1.3386296894721932,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF10,171,1.7329174830334544,2.003003003003003,0.559259955546929,1.36,4.084084084084084,153.2,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.3074846997479607,0.5498063945008466,0.3074846997479607,1.407097488749654,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF11,172,1.5214515486254614,1.3148148148148149,0.0,1.0,2.314814814814815,9.8,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.0,0.41966484536901333,0.0,0.8393296907380268,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,173,1.5214515486254614,1.3148148148148149,-0.9189773340982844,0.68,1.5740740740740742,3.1,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.3856624808119846,0.41966484536901333,-0.3856624808119846,0.45366720992604215,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,174,1.5214515486254614,1.3148148148148149,-0.1986861893703132,0.92,2.1296296296296298,9.0,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.08338160893905101,0.41966484536901333,-0.08338160893905101,0.7559480817989758,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,175,1.5214515486254614,1.3148148148148149,0.1162598314055365,1.05,2.430555555555556,16.4,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.04879016416943204,0.41966484536901333,0.04879016416943204,0.8881198549074588,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,176,1.5214515486254614,1.3148148148148149,0.2700456961253278,1.12,2.592592592592593,24.5,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.11332868530700327,0.41966484536901333,0.11332868530700327,0.9526583760450301,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,177,1.5214515486254614,1.3148148148148149,0.2912267588598767,1.13,2.6157407407407405,32.8,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.12221763272424911,0.41966484536901333,0.12221763272424911,0.9615473234622759,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,178,1.5214515486254614,1.3148148148148149,0.3330322849707968,1.15,2.6620370370370368,41.9,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.13976194237515863,0.41966484536901333,0.13976194237515863,0.9790916331131854,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,179,1.5214515486254614,1.3148148148148149,0.4344456268040235,1.2,2.7777777777777777,51.7,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.1823215567939546,0.41966484536901333,0.1823215567939546,1.0216512475319812,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,180,1.5214515486254614,1.3148148148148149,0.4344456268040235,1.2,2.7777777777777777,61.6,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.1823215567939546,0.41966484536901333,0.1823215567939546,1.0216512475319812,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,181,1.5214515486254614,1.3148148148148149,0.5125789829448235,1.24,2.8703703703703702,73.1,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.2151113796169455,0.41966484536901333,0.2151113796169455,1.0544410703549723,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,182,1.5214515486254614,1.3148148148148149,0.5882314915238148,1.28,2.9629629629629632,85.8,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.2468600779315258,0.41966484536901333,0.2468600779315258,1.0861897686695525,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,183,1.5214515486254614,1.3148148148148149,0.6615558573989123,1.32,3.055555555555556,101.0,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.27763173659827955,0.41966484536901333,0.27763173659827955,1.1169614273363062,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,184,1.5214515486254614,1.3148148148148149,0.7326911061077511,1.36,3.1481481481481484,120.9,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.3074846997479607,0.41966484536901333,0.3074846997479607,1.1468143904859875,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,185,1.5214515486254614,1.3148148148148149,0.7326911061077511,1.36,3.1481481481481484,141.89999999999998,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.3074846997479607,0.41966484536901333,0.3074846997479607,1.1468143904859875,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF12,186,1.5214515486254614,1.3148148148148149,0.7326911061077511,1.36,3.1481481481481484,161.49999999999997,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.3074846997479607,0.41966484536901333,0.3074846997479607,1.1468143904859875,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF13,187,1.5214515486254614,1.3148148148148149,0.2271102305948887,1.1,2.5462962962962967,42.5,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.09531017980432493,0.41966484536901333,0.09531017980432493,0.9346398705423518,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF13,188,1.5214515486254614,1.3148148148148149,0.4738325378917899,1.22,2.824074074074074,48.2,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.19885085874516517,0.41966484536901333,0.19885085874516517,1.038180549483192,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF13,189,1.5214515486254614,1.3148148148148149,0.7151053888882561,1.35,3.1250000000000004,130.79999999999998,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.30010459245033816,0.41966484536901333,0.30010459245033816,1.139434283188365,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF13,190,1.5214515486254614,1.3148148148148149,0.8688912536080471,1.44,3.333333333333333,170.5,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.36464311358790924,0.41966484536901333,0.36464311358790924,1.203972804325936,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF13,191,1.5214515486254614,1.3148148148148149,1.221983761774793,1.67,3.865740740740741,232.4,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.5128236264286637,0.41966484536901333,0.5128236264286637,1.3521533171666906,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF14,192,3.042903097250923,8.25925925925926,0.0,1.0,9.25925925925926,17.4,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.0,1.1128120259289587,0.0,2.2256240518579173,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,193,3.042903097250923,8.25925925925926,-0.3334468650094554,0.69,6.388888888888888,1.7,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.37106368139083207,1.1128120259289587,-0.37106368139083207,1.8545603704670852,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,194,3.042903097250923,8.25925925925926,-0.2118258322417862,0.79,7.314814814814816,3.4,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.23572233352106983,1.1128120259289587,-0.23572233352106983,1.9899017183368477,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,195,3.042903097250923,8.25925925925926,-0.1047201266167759,0.89,8.24074074074074,5.4,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.11653381625595151,1.1128120259289587,-0.11653381625595151,2.1090902356019656,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,196,3.042903097250923,8.25925925925926,-0.0652137927555684,0.93,8.611111111111112,7.199999999999999,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.07257069283483537,1.1128120259289587,-0.07257069283483537,2.1530533590230823,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,197,3.042903097250923,8.25925925925926,-0.0273713859798393,0.97,8.981481481481481,9.1,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.030459207484708574,1.1128120259289587,-0.030459207484708574,2.195164844373209,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,198,3.042903097250923,8.25925925925926,-0.0181546450314953,0.98,9.074074074074074,10.8,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.020202707317519466,1.1128120259289587,-0.020202707317519466,2.205421344540398,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,199,3.042903097250923,8.25925925925926,-0.0090314766729013,0.99,9.166666666666666,12.6,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.01005033585350145,1.1128120259289587,-0.01005033585350145,2.2155737160044158,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,200,3.042903097250923,8.25925925925926,-0.0273713859798393,0.97,8.981481481481481,14.9,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.030459207484708574,1.1128120259289587,-0.030459207484708574,2.195164844373209,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,201,3.042903097250923,8.25925925925926,-0.0366836388977532,0.96,8.88888888888889,16.499999999999996,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.040821994520255166,1.1128120259289587,-0.040821994520255166,2.184802057337662,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,202,3.042903097250923,8.25925925925926,-0.0460934040901757,0.95,8.796296296296296,18.1,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.05129329438755058,1.1128120259289587,-0.05129329438755058,2.1743307574703667,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,203,3.042903097250923,8.25925925925926,-0.0273713859798393,0.97,8.981481481481481,20.0,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.030459207484708574,1.1128120259289587,-0.030459207484708574,2.195164844373209,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,204,3.042903097250923,8.25925925925926,-0.0273713859798393,0.97,8.981481481481481,20.8,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.030459207484708574,1.1128120259289587,-0.030459207484708574,2.195164844373209,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,205,3.042903097250923,8.25925925925926,-0.0652137927555684,0.93,8.611111111111112,27.9,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.07257069283483537,1.1128120259289587,-0.07257069283483537,2.1530533590230823,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF15,206,3.042903097250923,8.25925925925926,0.0089416097429947,1.01,9.351851851851851,31.8,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.009950330853168092,1.1128120259289587,0.009950330853168092,2.235574382711085,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF16,207,3.042903097250923,8.25925925925926,-0.1783328487649784,0.82,7.592592592592593,11.1,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.19845093872383832,1.1128120259289587,-0.19845093872383832,2.027173113134079,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF16,208,3.042903097250923,8.25925925925926,-0.1148741822799511,0.88,8.148148148148149,19.3,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.12783337150988489,1.1128120259289587,-0.12783337150988489,2.0977906803480324,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF16,209,3.042903097250923,8.25925925925926,-0.0946795264634859,0.9,8.333333333333334,25.0,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.10536051565782628,1.1128120259289587,-0.10536051565782628,2.120263536200091,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF16,210,3.042903097250923,8.25925925925926,-0.0652137927555684,0.93,8.611111111111112,28.7,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.07257069283483537,1.1128120259289587,-0.07257069283483537,2.1530533590230823,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF16,211,3.042903097250923,8.25925925925926,-0.0749287453731867,0.92,8.518518518518519,33.3,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.08338160893905101,1.1128120259289587,-0.08338160893905101,2.1422424429188665,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF17,212,1.6395645894598825,1.6881720430107523,0.192767515089131,1.1,2.956989247311828,14.7,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.09531017980432493,0.4944307123544953,0.09531017980432493,1.0841716045133154,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF18,213,1.6395645894598825,1.6881720430107523,-1.246253770299823,0.54,1.4516129032258065,4.0,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.3726752852851737,0.4944307123544953,-0.616186139423817,0.3726752852851735,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF18,214,1.6395645894598825,1.6881720430107523,-0.5286175749272937,0.77,2.069892473118279,11.4,mixed,mixed,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.2613647641344075,0.4944307123544953,-0.2613647641344075,0.7274966605745827,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF18,215,1.6395645894598825,1.6881720430107523,-0.0825636302523755,0.96,2.580645161290322,20.0,mixed,mixed,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.040821994520255166,0.4944307123544953,-0.040821994520255166,0.9480394301887352,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF18,216,1.6395645894598825,1.6881720430107523,0.1178505029481226,1.06,2.849462365591397,29.4,both_detrimental,both_detrimental,True,marginal,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.058268908123975824,0.4944307123544953,0.058268908123975824,1.047130332832966,correct_marginal,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF18,217,1.6395645894598825,1.6881720430107523,0.3175444908387825,1.17,3.14516129032258,39.3,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.1570037488096647,0.4944307123544953,0.1570037488096647,1.1458651735186551,correct_robust,False,False
FoRCy,FoRCy_Mastersheet_others.csv,P2011SQF18,218,1.6395645894598825,1.6881720430107523,0.4513140986966463,1.25,3.36021505376344,49.0,both_detrimental,both_detrimental,True,robust,validated_proxy_row,"FoRCy uses normalized maximum footing moment and contact-area proxy lambda=sqrt(1/A_c/A); measured displacement gate is max(rotation/0.01 rad, sliding/0.1%, settlement/0.1%).",base,0.22314355131420976,0.4944307123544953,0.22314355131420976,1.2120049760232001,correct_robust,False,False
